uuid,id,type,title,content,assigneeName,assignee,aiState,status,source,sourceType,Notion URL,Affected Platforms,Precision2,Precision,Shortcut,Effort,Urgence,Impact,Timeline,JPD,insights,parentType,parentName,parentUrl,creator,createdAt,release,releaseDate,feedbackUrl,automationUrl,productAreas
a63342b1-c0bf-460f-a718-e7f749d35cf7,127,Feature,Reliability Improvements,"<p class=""editor-paragraph"">Enhances the platform&apos;s reliability to prevent downtime and data loss, ensuring a stable user experience.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2E2MzM0MmIxLWMwYmYtNDYwZi1hNzE4LWU3Zjc0OWQzNWNmNw==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:36.992Z,,,,,Website Performance & Optimization
ce0d1f1e-0bf2-4324-b4a6-c6e2aa73550b,126,Feature,Global CMS Functionality,"<p class=""editor-paragraph"">Implements a global CMS feature that allows content to be easily shared and cross-pollinated across multiple websites.</p>",,,,Shipped,https://product.cycle.app/app/webflow/doc/RG9jX2NlMGQxZjFlLTBiZjItNDMyNC1iNGE2LWM2ZTJhYTczNTUwYg==,CYCLE,,,Precision,,,,Strong,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:36.922Z,,,,,Content Management System (CMS)
b6783527-5ea7-4cfc-abbe-b865a6fbe0d1,125,Feature,Enhanced CMS Filtering/Sorting,"<p class=""editor-paragraph"">Expands the filtering and sorting options within the CMS component of the platform.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2I2NzgzNTI3LTVlYTctNGNmYy1hYmJlLWI4NjVhNmZiZTBkMQ==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:36.846Z,,,,,Content Management System (CMS)
29c5bcca-9438-46db-89ae-e3de1ae47b44,122,Feature,Granular Editor Permissions,"<p class=""editor-paragraph"">Offers more granular control over editor permissions, allowing specific access to certain components or pages without granting full designer access.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzI5YzViY2NhLTk0MzgtNDZkYi04OWFlLWUzZGUxYWU0N2I0NA==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:36.640Z,,,,,Edit Mode
c6c9407f-7796-4f9f-898d-672f6ecd6c87,121,Feature,E-commerce Plan Flexibility,"<p class=""editor-paragraph"">Provides more flexible e-commerce plan options, especially for users who need to add clients to their accounts.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2M2Yzk0MDdmLTc3OTYtNGY5Zi04OThkLTY3MmY2ZWNkNmM4Nw==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:36.564Z,,,,,Security
cdcc4e3f-f78a-4876-87d3-e982e181002b,120,Feature,Free Custom Domain Support,"<p class=""editor-paragraph"">Enables users to use custom domain names even with the free plan, removing a limitation that currently exists.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2NkY2M0ZTNmLWY3OGEtNDg3Ni04N2QzLWU5ODJlMTgxMDAyYg==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:36.496Z,,,,,Security
46681825-cdbb-4320-9466-3fee5caab918,119,Feature,Custom Header Implementation,"<p class=""editor-paragraph"">Allows users to add custom headers to their websites without requiring an expensive enterprise upgrade, ensuring SOC-2 compliance.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzQ2NjgxODI1LWNkYmItNDMyMC05NDY2LTNmZWU1Y2FhYjkxOA==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:36.425Z,,,,,Code & Customization
b1720bca-02c2-4d7d-9503-027124b5808e,118,Feature,Enhanced Blog Post Linking,"<p class=""editor-paragraph"">Improves the linking functionality for blog posts, ensuring all published blogs are easily accessible when searching.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2IxNzIwYmNhLTAyYzItNGQ3ZC05NTAzLTAyNzEyNGI1ODA4ZQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:36.357Z,,,,,Content Management System (CMS)
18bc1c36-19e3-4b28-ab5d-a35be658b039,117,Feature,Cross-Device Rendering Automation,"<p class=""editor-paragraph"">Automatically adjusts page rendering across different devices and operating systems, eliminating the need for manual adjustments on each device.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzE4YmMxYzM2LTE5ZTMtNGIyOC1hYjVkLWEzNWJlNjU4YjAzOQ==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:36.289Z,,,,,Website Performance & Optimization
11110243-8de1-456d-82a8-ff7fc09c037b,116,Feature,Flexible Subscription Management,"<p class=""editor-paragraph"">Offers more flexible subscription options and management, addressing user concerns about the current subscription model.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzExMTEwMjQzLThkZTEtNDU2ZC04MmE4LWZmN2ZjMDljMDM3Yg==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:36.199Z,,,,,Security
b706bc22-6792-44bb-b1ad-49d36b76a998,115,Feature,Simplified Control Discovery,"<p class=""editor-paragraph"">Improves the user experience by making controls and features easier to locate within the Webflow dashboard, especially for beginners.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2I3MDZiYzIyLTY3OTItNDRiYi1iMWFkLTQ5ZDM2Yjc2YTk5OA==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:36.132Z,,,,,Page Building
d7a7843a-7275-49b3-ae70-6f98faf78efb,114,Feature,Free Plan Expansion,"<p class=""editor-paragraph"">Increases the number of sites and pages allowed on the free plan, making the platform more accessible to new users.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2Q3YTc4NDNhLTcyNzUtNDliMy1hZTcwLTZmOThmYWY3OGVmYg==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:36.054Z,,,,,Designer Tools & Features
4cc25258-6112-468b-a350-d2c7271edcab,113,Feature,Simplified Element Naming,"<p class=""editor-paragraph"">Simplifies the process of naming elements, making it easier for users to keep track of their website structure.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzRjYzI1MjU4LTYxMTItNDY4Yi1hMzUwLWQyYzcyNzFlZGNhYg==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:35.985Z,,,,,Designer Tools & Features
a04efd83-91dd-435b-b31d-bd1584219edf,112,Feature,Pricing for Micro Websites,"<p class=""editor-paragraph"">Introduces a pricing tier specifically for micro websites, making the platform more accessible for smaller projects.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2EwNGVmZDgzLTkxZGQtNDM1Yi1iMzFkLWJkMTU4NDIxOWVkZg==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:35.909Z,,,,,Designer Tools & Features
d1a180ed-92bd-485c-a286-f22da3c22d12,111,Feature,CMS Limits Expansion,"<p class=""editor-paragraph"">Increases the limits on the CMS, even on paid plans, to accommodate larger and more complex websites.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2QxYTE4MGVkLTkyYmQtNDg1Yy1hMjg2LWYyMmRhM2MyMmQxMg==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:35.839Z,,,,,Content Management System (CMS)
92e4e0ae-4841-423f-81d7-c68dbd0a6efa,110,Feature,Improved Version Control,"<p class=""editor-paragraph"">Provides more robust version control options, allowing users to easily revert to previous versions of their website.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzkyZTRlMGFlLTQ4NDEtNDIzZi04MWQ3LWM2OGRiZDBhNmVmYQ==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:35.772Z,,,,,Designer Tools & Features
1f2dcbdc-7fe3-4480-b7d7-955923098e97,109,Feature,Custom Code in Free Plans,"<p class=""editor-paragraph"">Allows users on free plans to utilize custom code, expanding design and functionality options.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzFmMmRjYmRjLTdmZTMtNDQ4MC1iN2Q3LTk1NTkyMzA5OGU5Nw==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:35.707Z,,,,,Code & Customization
45f19df7-51de-490b-9d02-4647498b0c57,108,Feature,AI Feature Integration,"<p class=""editor-paragraph"">Integrates AI-powered features to enhance design, content creation, or other aspects of website building.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzQ1ZjE5ZGY3LTUxZGUtNDkwYi05ZDAyLTQ2NDc0OThiMGM1Nw==,CYCLE,,,,,,,,,,,5,,,,alexander@cycle.app,2025-03-26T22:50:35.642Z,,,,,Designer Tools & Features
1727f22a-a2ab-426b-b078-e270f785ecae,104,Feature,Multi-Photo Upload Forms,"<p class=""editor-paragraph"">Allows users to upload multiple photos within forms, improving data collection and user experience.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzE3MjdmMjJhLWEyYWItNDI2Yi1iMDc4LWUyNzBmNzg1ZWNhZQ==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:35.374Z,,,,,Forms
6f85411f-0967-4394-9fff-a681f8685b9b,103,Feature,Expanded Translation Languages,"<p class=""editor-paragraph"">Increases the number of supported languages for website translation, catering to a global audience.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzZmODU0MTFmLTA5NjctNDM5NC05ZmZmLWE2ODFmODY4NWI5Yg==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:35.310Z,,,,,Localization & Internationalization
888bc995-2f5d-4a7b-9670-778b792b0f31,102,Feature,Bulk Editing Styles/Assets,"<p class=""editor-paragraph"">Enables users to make bulk updates to styles and assets, streamlining the management of large websites.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzg4OGJjOTk1LTJmNWQtNGE3Yi05NjcwLTc3OGI3OTJiMGYzMQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:35.244Z,,,,,Design System Management
0e3d3049-555a-42fc-b1d4-833fbebe2d07,100,Feature,Asset Optimization,"<p class=""editor-paragraph"">Provides tools and features to optimize assets, such as images and videos, to improve website performance.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzBlM2QzMDQ5LTU1NWEtNDJmYy1iMWQ0LTgzM2ZiZWJlMmQwNw==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:35.107Z,,,,,Website Performance & Optimization
c0fde145-65f6-4af7-9360-a0f5eaa0e854,98,Feature,Offline App,"<p class=""editor-paragraph"">Offers an offline version of the application, enabling users to work on projects without an internet connection.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2MwZmRlMTQ1LTY1ZjYtNGFmNy05MzYwLWEwZjVlYWEwZTg1NA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:34.941Z,,,,,Designer Tools & Features
385f5ebb-ce9b-4cff-8249-886a9e6126bd,97,Feature,Component Feature Expansion,"<p class=""editor-paragraph"">Adds more features and customization options to components, enhancing their versatility and usability.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzM4NWY1ZWJiLWNlOWItNGNmZi04MjQ5LTg4NmE5ZTYxMjZiZA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:34.877Z,,,,,Designer Tools & Features
1e36272b-ca84-4af0-9938-8acae7d5e677,96,Feature,SVG Icon Support,"<p class=""editor-paragraph"">Provides native support for SVG icons without requiring custom code or paid subscriptions.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzFlMzYyNzJiLWNhODQtNGFmMC05OTM4LThhY2FlN2Q1ZTY3Nw==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:34.805Z,,,,,Designer Tools & Features
d0e46ab3-7b34-43f1-b357-3fcc0415562c,94,Feature,Component Variants,"<p class=""editor-paragraph"">Allows users to create and manage variations of components, increasing design flexibility and reusability.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2QwZTQ2YWIzLTdiMzQtNDNmMS1iMzU3LTNmY2MwNDE1NTYyYw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:34.669Z,,,,,Design System Management
63db0543-9c1e-441f-a7cf-56cefc2f649d,93,Feature,Enhanced Staging Model,"<p class=""editor-paragraph"">Improves the staging environment to provide a more robust and reliable testing and previewing experience.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzYzZGIwNTQzLTljMWUtNDQxZi1hN2NmLTU2Y2VmYzJmNjQ5ZA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:34.602Z,,,,,Designer Tools & Features
674b65b1-ab04-47c6-8a37-64ee183006c0,92,Feature,Improved Page Management,"<p class=""editor-paragraph"">Enhances the usability of the web interface, particularly in the area of page management, to streamline workflow.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzY3NGI2NWIxLWFiMDQtNDdjNi04YTM3LTY0ZWUxODMwMDZjMA==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:34.529Z,,,,,Page Building
011fdf2b-473c-4105-83e8-6e3f4ecf2e6e,90,Feature,Plugin Ecosystem Expansion,"<p class=""editor-paragraph"">Expands the available plugins and integrations to offer users more functionality and customization options.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzAxMWZkZjJiLTQ3M2MtNDEwNS04M2U4LTZlM2Y0ZWNmMmU2ZQ==,CYCLE,,,,,,,,,,,1,OKR,Expand plugin ecosystem to unlock extensibility,https://product.cycle.app/app/webflow/doc/RG9jXzQ4N2EyMTMzLWRiMWEtNDEwNy1hZTY4LTIyNjc4OWU3MTVhNg==,alexander@cycle.app,2025-03-26T22:50:34.413Z,,,,,Page Building
5198a6b5-5f15-4d82-a0b5-2d06d2de8175,84,Feature,Collection Style Unlinking,"<p class=""editor-paragraph"">Provides an easy way to unlink styles from collection lists without unlinking every instance.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzUxOThhNmI1LTVmMTUtNGQ4Mi1hMGI1LTJkMDZkMmRlODE3NQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:33.942Z,,,,,Content Management System (CMS)
86b3613e-ace8-4b6d-ac11-ffd0e007c1ca,83,Feature,Native Video Display,"<p class=""editor-paragraph"">Adds a native way to display videos, eliminating the need for workarounds.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzg2YjM2MTNlLWFjZTgtNGI2ZC1hYzExLWZmZDBlMDA3YzFjYQ==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:33.874Z,,,,,Page Building
cce180e6-524b-4f95-9217-35ca2d2bf62f,82,Feature,Text Editing Improvements,"<p class=""editor-paragraph"">Enhances the text editing functionality to be less clunky and prevent unintended class attribute changes.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2NjZTE4MGU2LTUyNGItNGY5NS05MjE3LTM1Y2EyZDJiZjYyZg==,CYCLE,,,,,,,,,,,3,,,,alexander@cycle.app,2025-03-26T22:50:33.797Z,,,,,Designer Tools & Features
6b8431f6-5948-4541-934d-385d79955f3e,81,Feature,Image Sourcing Consistency,"<p class=""editor-paragraph"">Ensures all images can be sourced from the assets panel for consistent image management.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzZiODQzMWY2LTU5NDgtNDU0MS05MzRkLTM4NWQ3OTk1NWYzZQ==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:33.727Z,,,,,Content Management System (CMS)
9a7714ab-48db-4499-be91-77e7bd52bd2e,80,Feature,"Team Dashboard for All Sites
","<p class=""editor-paragraph"">Provides a central location for users to manage all of their websites.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzlhNzcxNGFiLTQ4ZGItNDQ5OS1iZTkxLTc3ZTdiZDUyYmQyZQ==,CYCLE,,,,,,,,,,,5,,,,alexander@cycle.app,2025-03-26T22:50:33.661Z,,,,,Designer Tools & Features
6344e0f4-12b9-46d3-84d1-5037be79a935,75,Feature,Hidden Element Removal,"<p class=""editor-paragraph"">Implements a feature to remove hidden elements from the DOM to improve page performance.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzYzNDRlMGY0LTEyYjktNDZkMy04NGQxLTUwMzdiZTc5YTkzNQ==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:33.360Z,,,,,Website Performance & Optimization
65ed3a16-151d-4aeb-9fdc-6d87f9f607ec,74,Feature,"Real-Time Co-Editing
","<h1>Simultaneous Designer Access</h1><h2>Product Area: Designer Tools &amp; Features</h2><p class=""editor-paragraph"">Description: Provides a suite of tools for designing and building websites, including AI assistance, variable modes, component styling, and animation support.</p><h2>Feature Overview</h2><h3>Problem Statement</h3><p class=""editor-paragraph"">In the current state of our Designer Tools &amp; Features, collaboration is limited. Stakeholders have expressed a need for more collaborative features, specifically the ability for multiple designers to work on different pages of a site simultaneously. This limitation hinders the efficiency of design teams, as only one person can have full editing functions at a time.</p><h3>Feature Description</h3><p class=""editor-paragraph"">The Simultaneous Designer Access feature addresses this problem by allowing multiple designers to work on different pages of a site at the same time. This feature enhances the collaborative aspect of our Designer Tools &amp; Features, enabling teams to work together more effectively and efficiently.</p><h3>Expected Benefits</h3><p class=""editor-paragraph"">By implementing the Simultaneous Designer Access feature, we expect to see several benefits:</p><ul><li><p class=""editor-paragraph""><strong>Increased Efficiency:</strong> Teams can work on different parts of a website simultaneously, reducing the overall time spent on a project.</p></li><li><p class=""editor-paragraph""><strong>Enhanced Collaboration:</strong> With the ability to work together in real-time, teams can communicate and make decisions more effectively.</p></li><li><p class=""editor-paragraph""><strong>Improved User Experience:</strong> By addressing the feedback from our stakeholders, we are improving the overall user experience of our Designer Tools &amp; Features.</p></li></ul><p class=""editor-paragraph"">This feature aligns with our commitment to providing a suite of tools that not only assist in designing and building websites but also promote collaboration and efficiency among design teams.</p><h2>Customer Feedback Summary</h2><h3>Customer Feedback Summary for Simultaneous Designer Access</h3><p class=""editor-paragraph"">This section aggregates key customer quotes and insights that support the value of the &quot;Simultaneous Designer Access&quot; feature in our Designer Tools &amp; Features product area.</p><h3>Categorized Quotes</h3><h4>Collaboration</h4><ul><li><p class=""editor-paragraph"">&quot;It would be nice to have more collaborative features or places to leave notes/comments for future iterations.&quot; - Julia A., Amazon</p></li><li><p class=""editor-paragraph"">&quot;Please allow collaboration.&quot; - Priyanka K., Zoom</p></li><li><p class=""editor-paragraph"">&quot;Missing the collaborative aspect on Designer. We need to have multiple people to work on a single website at the same moment.&quot; - Roberto T., Calendly</p></li></ul><h4>Simultaneous Access</h4><ul><li><p class=""editor-paragraph"">&quot;Allowing multiple designers to be in the program simultaneously.&quot; - Susan Garcia, Shift</p></li><li><p class=""editor-paragraph"">&quot;Only 1 person can have full editing functions as opposed to allowing multiple people to edit the same website at the same time.&quot; - Cristina P., Microsoft</p></li><li><p class=""editor-paragraph"">&quot;To only have one designer spot per site so we can modify different pages at once.&quot; - Thomas Martinez, Microsoft</p></li></ul><h3>Recurring Themes</h3><p class=""editor-paragraph"">The recurring themes from the customer feedback are the need for more collaboration and the ability for multiple designers to have simultaneous access to the design tool. Customers are looking for a more collaborative environment where multiple designers can work on different pages of a site at the same time.</p><h3>Frequency of Comments</h3><p class=""editor-paragraph"">The need for collaboration and simultaneous access was mentioned in all six pieces of feedback received, indicating a strong demand for this feature among our customers.</p><h2>Business Impact &amp; Validation</h2><h3>Simultaneous Designer Access</h3><h4>Impact Metrics</h4><p class=""editor-paragraph"">The introduction of the Simultaneous Designer Access feature in our Designer Tools &amp; Features suite will significantly enhance the productivity and efficiency of our users. By enabling multiple designers to work on different pages of a site simultaneously, we can reduce the time taken to design and build a website. This feature will also foster a more collaborative environment, allowing teams to work together seamlessly and in real-time.</p><h4>Risks of Inaction</h4><p class=""editor-paragraph"">Without the implementation of the Simultaneous Designer Access feature, we risk falling behind our competitors who may already offer similar collaborative features. Our users may find our tools less efficient and less conducive to team collaboration, which could lead to a decrease in user satisfaction and potentially a loss of users to competing platforms.</p><h4>Overall Validation</h4><p class=""editor-paragraph"">The need for this feature is strongly validated by direct feedback from our users. Julia from Amazon expressed a desire for more collaborative features and places to leave notes or comments for future iterations. Susan from Shift.com and Priyanka from Zoom.us both explicitly requested the ability for multiple designers to work in the program simultaneously. Roberto from Calendly.com and Cristina and Thomas from Microsoft.com also highlighted the need for multiple people to be able to work on a single website at the same time.</p><p class=""editor-paragraph"">In conclusion, the Simultaneous Designer Access feature is not only a valuable addition to our Designer Tools &amp; Features suite but also a necessary one to stay competitive and meet our users&apos; needs. The implementation of this feature will have a positive impact on our business by increasing user satisfaction, fostering collaboration, and ultimately, retaining and attracting more users.</p><p class=""editor-paragraph"">Allows multiple designers to work on different pages of a site simultaneously.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzY1ZWQzYTE2LTE1MWQtNGFlYi05ZmRjLTZkODdmOWY2MDdlYw==,CYCLE,,,,,,,,,,,6,,,,alexander@cycle.app,2025-03-26T22:50:33.133Z,,,,,Designer Tools & Features
20c353e7-9114-46c4-ad91-81bf78f4b4da,72,Feature,Improved Documentation,"<p class=""editor-paragraph"">Enhances the documentation to be more comprehensive and easier for beginners to understand.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzIwYzM1M2U3LTkxMTQtNDZjNC1hZDkxLTgxYmY3OGY0YjRkYQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:32.993Z,,,,,Designer Tools & Features
a3cdd28b-7607-471e-b85d-f57b45a1b098,67,Feature,Multi-language Support,"<p class=""editor-paragraph"">Adds native support for creating and managing websites in multiple languages.</p>",,,USER_VALIDATED,In progress,https://product.cycle.app/app/webflow/doc/RG9jX2EzY2RkMjhiLTc2MDctNDcxZS1iODVkLWY1N2I0NWExYjA5OA==,CYCLE,,,,,,,Strong,,,,4,,,,alexander@cycle.app,2025-03-26T22:50:32.625Z,,,,,Localization & Internationalization
bca8565d-e69a-4070-b874-90d713d0427e,398,Feature,Improved Responsiveness Tools,"<p class=""editor-paragraph"">Provides more intuitive tools and guidance for creating responsive websites that adapt seamlessly to different screen sizes.</p>",,,,In progress,https://product.cycle.app/app/webflow/doc/RG9jX2JjYTg1NjVkLWU2OWEtNDA3MC1iODc0LTkwZDcxM2QwNDI3ZQ==,CYCLE,,,,,,,Strong,,,,4,,,,alexander@cycle.app,2025-03-26T22:50:56.849Z,,,,,Designer Tools & Features
01cab79e-7a0d-42f7-a31f-0b63f3198627,66,Feature,Improved Learning Path,"<p class=""editor-paragraph"">Redesigns the learning path to make it more intuitive and less steep for new users.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzAxY2FiNzllLTdhMGQtNDJmNy1hMzFmLTBiNjNmMzE5ODYyNw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:32.546Z,,,,,Designer Tools & Features
f8a0cef7-b488-4957-8fca-5fa553cc69de,65,Feature,Simplified JavaScript Integration,"<p class=""editor-paragraph"">Streamlines the process of integrating JavaScript and other code into Webflow projects.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2Y4YTBjZWY3LWI0ODgtNDk1Ny04ZmNhLTVmYTU1M2NjNjlkZQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:32.472Z,,,,,Code & Customization
13d1b3b8-6db2-483e-afd0-6327a6449efd,64,Feature,Headless CMS Option,"<p class=""editor-paragraph"">Allows users to run Webflow as a headless CMS on their own servers.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzEzZDFiM2I4LTZkYjItNDgzZS1hZmQwLTYzMjdhNjQ0OWVmZA==,CYCLE,,,,,,,,,,,0,OKR,Streamline CMS scalability for growing businesses	,https://product.cycle.app/app/webflow/doc/RG9jXzM4MzI1YmE5LTBjMGItNDlkZS04MjRmLWIzN2UxZmU0MTlhMw==,alexander@cycle.app,2025-03-26T22:50:32.381Z,,,,,Content Management System (CMS)
d1f09b4c-7dc1-4348-ba54-ba39f1577c76,63,Feature,Feature parity across plans,"<p class=""editor-paragraph"">Provide features available on the Enterprise platform to regular app users.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2QxZjA5YjRjLTdkYzEtNDM0OC1iYTU0LWJhMzlmMTU3N2M3Ng==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:32.309Z,,,,,Content Management System (CMS)
be8d70a7-5c67-41a7-a00d-2cc6004db19a,61,Feature,Beginner-Friendly Lite Version,"<p class=""editor-paragraph"">Offers a simplified &apos;lite&apos; version of Webflow to lower the barrier to entry for new users.</p>",,,,Shipped,https://product.cycle.app/app/webflow/doc/RG9jX2JlOGQ3MGE3LTVjNjctNDFhNy1hMDBkLTJjYzYwMDRkYjE5YQ==,CYCLE,,,,,,,,,,,3,,,,alexander@cycle.app,2025-03-26T22:50:32.145Z,,,,,Page Building
bfb0a34a-dd01-424d-a880-f52558a759ed,60,Feature,Improved Code Editor Usability,"<p class=""editor-paragraph"">Enhances the code editor to make it less clumsy and easier to use for customizations and integrations.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2JmYjBhMzRhLWRkMDEtNDI0ZC1hODgwLWY1MjU1OGE3NTllZA==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:32.075Z,,,,,Code & Customization
f066a829-471e-4264-b754-e09dc76cffc3,59,Feature,Simplified Add-on Integration,"<p class=""editor-paragraph"">Simplifies the process of integrating add-ons, making it more user-friendly for novice web builders.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2YwNjZhODI5LTQ3MWUtNDI2NC1iNzU0LWUwOWRjNzZjZmZjMw==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:32.006Z,,,,,Code & Customization
051db685-e622-4267-a59b-54cc1cc78898,58,Feature,Form Routing to Non-Users,"<p class=""editor-paragraph"">Enables form submissions to be routed to users who do not have a Webflow account.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzA1MWRiNjg1LWU2MjItNDI2Ny1hNTliLTU0Y2MxY2M3ODg5OA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:31.939Z,,,,,Forms
54339bd4-1fd8-47d1-8c88-2620b3e8e610,56,Feature,Content Scheduling Feature,"<p class=""editor-paragraph"">Allows users to schedule content to be published and unpublished at specific times and in a specific order.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzU0MzM5YmQ0LTFmZDgtNDdkMS04Yzg4LTI2MjBiM2U4ZTYxMA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:31.790Z,,,,,Content Management System (CMS)
